customer_id,age,gender,product_category,amount_spent
14310,62,Male,Electronics,43.540321163743236
14311,71,Female,Electronics,100.52917290489907
14312,57,Male,Electronics,121.34534458252301
14313,39,Male,Grocery,50.93394488215722
14314,35,Female,Grocery,76.9999373190883
14315,78,Male,Electronics,137.9703926748441
14316,40,Female,Grocery,97.04467105220212
14317,19,Female,Electronics,-0.8472289761119782
14318,67,Female,Clothing,138.70934681501333
14319,67,Female,Electronics,104.44798723323876
14320,28,Male,Clothing,19.70199954688674
14321,48,Male,Electronics,56.10508831671849
14322,50,Male,Clothing,93.68517433670426
14323,31,Male,Grocery,115.61834026437859
14324,33,Male,Electronics,151.42889448120567
14325,28,Female,Clothing,54.93130987042273
14326,50,Female,Clothing,77.43247502619407
14327,79,Male,Grocery,144.18292448554098
14328,24,Male,Clothing,152.24658225089166
14329,48,Female,Electronics,83.8330465988507
14330,78,Male,Clothing,73.36193215909061
14331,65,Male,Clothing,124.99462195515801
14332,79,Male,Clothing,-3.5624364753616504
14333,63,Male,Grocery,99.32465917954096
14334,64,Female,Grocery,98.65447572011352
14335,31,Female,Grocery,76.60610104652773
14336,45,Male,Clothing,123.5806409133947
14337,70,Female,Grocery,154.59368569704372
14338,60,Male,Grocery,51.2023446643313
14339,33,Female,Electronics,63.60091256305109
14340,36,Male,Clothing,133.30535607153755
14341,34,Female,Grocery,27.384737490805406
14342,76,Female,Electronics,73.37876452857604
14343,43,Female,Electronics,208.41383025592415
14344,23,Male,Clothing,109.45670964768946
14345,60,Female,Clothing,85.80611665529112
14346,66,Female,Electronics,13.782946225641822
14347,26,Male,Clothing,-20.33586103827068
14348,67,Male,Electronics,153.16187417514004
14349,34,Male,Grocery,41.82844867647646
14350,48,Male,Clothing,102.27427374410765
14351,29,Male,Grocery,163.71930166710723
14352,40,Female,Clothing,75.09815510851672
14353,71,Male,Electronics,77.0169084650642
14354,71,Male,Grocery,134.80479361685994
14355,79,Female,Electronics,167.74297968889778
14356,22,Male,Electronics,142.34548120818505
14357,60,Male,Electronics,173.51659589525727
14358,53,Female,Clothing,-15.376661695982023
14359,76,Female,Clothing,121.06808486067717
14360,53,Male,Electronics,164.20687746937836
14361,20,Male,Electronics,122.51516826181218
14362,75,Female,Clothing,92.80383637508756
14363,41,Male,Grocery,38.74898932739998
14364,72,Female,Clothing,63.3215137389224
14365,74,Female,Clothing,174.9794904700062
14366,34,Female,Clothing,98.19014855281459
14367,56,Male,Grocery,68.48859052034157
14368,43,Male,Clothing,22.448194123201944
14369,21,Male,Clothing,123.29486668127626
14370,72,Female,Grocery,59.72179854991605
14371,62,Male,Clothing,98.39673105332173
14372,29,Male,Electronics,186.27895331062288
14373,18,Female,Grocery,139.83740436665357
14374,38,Male,Clothing,165.48287108086828
14375,36,Male,Electronics,107.18647014650689
14376,38,Female,Electronics,135.6467561501907
14377,69,Female,Grocery,166.49616898489973
14378,35,Female,Grocery,58.55442138788142
14379,60,Male,Clothing,98.15964657566276
14380,69,Male,Grocery,65.54238667189615
14381,20,Male,Clothing,69.56486552998592
14382,78,Female,Electronics,92.59989664788776
14383,66,Male,Electronics,52.315749077809734
14384,61,Male,Clothing,81.48569019599266
14385,49,Male,Grocery,134.29954493845997
14386,27,Female,Clothing,95.17608571116341
14387,57,Male,Clothing,61.21235617271814
14388,32,Female,Grocery,139.31556867972083
14389,22,Male,Clothing,54.18290436691816
14390,21,Female,Grocery,44.776183653754856
14391,75,Female,Grocery,160.0476550521278
14392,45,Male,Electronics,142.26788825265464
14393,70,Male,Electronics,82.99311077132721
14394,69,Female,Grocery,194.77755889660193
14395,68,Female,Grocery,71.72641062224902
14396,70,Male,Grocery,134.10351233870122
14397,21,Female,Grocery,20.978005912676394
14398,32,Female,Clothing,49.24497569001025
14399,34,Female,Grocery,151.45067001182775
14400,61,Male,Electronics,171.03323597895013
14401,20,Female,Grocery,92.49360320824367
14402,27,Male,Electronics,213.98282127654306
14403,64,Male,Grocery,165.4513523184084
14404,59,Male,Clothing,65.184009291819
14405,73,Female,Clothing,81.09019905018332
14406,40,Female,Grocery,30.690046639401004
14407,35,Female,Electronics,77.86451089656926
14408,18,Male,Clothing,111.9610139259171
14409,52,Male,Electronics,102.01543742216117
14410,70,Male,Electronics,101.5406293439787
14411,75,Male,Clothing,149.86691437540284
14412,48,Male,Grocery,108.33209088842723
14413,76,Male,Electronics,134.2509075358971
14414,61,Male,Electronics,122.33383148876231
14415,18,Male,Grocery,114.34462995265443
14416,20,Female,Grocery,146.08186075534482
14417,20,Female,Clothing,140.10270005156718
14418,54,Female,Clothing,43.68338855796701
14419,36,Female,Grocery,190.94555777129145
14420,46,Male,Grocery,106.0231954718884
14421,42,Female,Electronics,52.464741393054766
14422,50,Male,Grocery,96.75013140044157
14423,53,Female,Electronics,113.04213578803164
14424,78,Male,Clothing,129.38932535263726
14425,46,Female,Clothing,148.02916842938808
14426,75,Female,Electronics,138.39789773371416
14427,43,Female,Clothing,191.91537590148096
14428,21,Male,Electronics,105.2869516780504
14429,66,Female,Electronics,92.0531164252026
14430,31,Female,Electronics,26.62834785520515
14431,67,Female,Grocery,148.49966594377878
14432,44,Female,Clothing,130.47754349549456
14433,50,Female,Clothing,71.71819595934585
14434,39,Male,Electronics,112.14343950079842
14435,65,Male,Grocery,99.49030293779894
14436,20,Female,Clothing,108.7572872281494
14437,40,Male,Grocery,86.28798399209401
14438,38,Female,Clothing,105.65355166659567
14439,58,Female,Electronics,24.054605892991802
14440,40,Female,Clothing,79.71283472863371
14441,21,Female,Grocery,115.39937697698163
14442,38,Male,Electronics,64.74359673039234
14443,54,Female,Grocery,119.45157622359997
14444,60,Female,Clothing,203.26078136053764
14445,48,Male,Clothing,42.269428692622256
14446,38,Female,Electronics,8.36381278436113
14447,43,Female,Electronics,160.29592294944908
14448,58,Male,Grocery,204.65329359945852
14449,75,Male,Electronics,118.56237191425447
14450,52,Female,Grocery,100.31430949457432
14451,55,Female,Electronics,67.72880102686577
14452,41,Female,Clothing,126.9616074023577
14453,28,Male,Grocery,99.22886806486771
14454,58,Female,Clothing,142.46939179656124
14455,46,Female,Clothing,14.359188769825096
14456,64,Female,Grocery,116.35246281931174
14457,72,Female,Electronics,58.29179512751695
14458,77,Male,Grocery,147.3660208287494
14459,20,Male,Clothing,42.74976334934426
14460,18,Female,Clothing,131.4784921976618
14461,69,Male,Clothing,70.89401956815902
14462,78,Female,Clothing,78.26035647849648
14463,71,Male,Grocery,142.4830487116679
14464,36,Male,Grocery,60.182348405442845
14465,63,Male,Grocery,24.95361432345446
14466,66,Female,Grocery,103.63305911998565
14467,39,Female,Clothing,66.9451208443468
14468,31,Male,Electronics,31.474499457787616
14469,66,Female,Grocery,117.50390489972688
14470,74,Male,Clothing,114.498228398424
14471,76,Female,Grocery,105.84281195749419
14472,31,Male,Clothing,125.38451283051866
14473,61,Male,Electronics,0.24959462208087757
14474,33,Female,Electronics,61.846306757355464
14475,50,Female,Grocery,113.87724717036839
14476,30,Male,Electronics,151.80289008788054
14477,55,Female,Clothing,111.99546027225225
14478,66,Male,Clothing,158.41493981790572
14479,29,Male,Grocery,66.13770525844097
14480,72,Female,Electronics,69.2732706600742
14481,68,Female,Electronics,81.4152031885124
14482,55,Female,Clothing,95.86606077109204
14483,56,Female,Clothing,11.246512504658995
14484,50,Male,Clothing,98.94803578756758
14485,50,Male,Clothing,98.28544338682345
14486,46,Male,Electronics,69.35268884737401
14487,22,Female,Grocery,61.560380677069304
14488,23,Female,Electronics,113.5750752307317
14489,48,Male,Electronics,129.45983983481688
14490,33,Female,Clothing,107.22059962261861
14491,48,Female,Clothing,107.13205518810923
14492,42,Female,Clothing,98.17205475495977
14493,65,Male,Grocery,100.76457804847684
14494,63,Male,Grocery,134.0338365340391
14495,50,Female,Clothing,181.064912440471
14496,30,Male,Clothing,174.63861282001892
14497,69,Male,Electronics,45.81522713785549
14498,27,Male,Electronics,-5.551809184360295
14499,41,Male,Electronics,126.52100210988638
14500,27,Male,Clothing,101.06769500105435
14501,58,Female,Electronics,96.99218576775863
14502,48,Male,Grocery,119.04611835170532
14503,30,Female,Electronics,87.7802651963398
14504,20,Female,Grocery,19.021361753936944
14505,76,Male,Electronics,42.90737988061905
14506,67,Male,Grocery,45.96556021685454
14507,69,Male,Clothing,133.3335092371513
14508,51,Male,Grocery,194.2870017221244
14509,66,Female,Electronics,76.50917076271432
14510,45,Female,Clothing,230.0630946701034
14511,36,Female,Clothing,5.179299658913848
14512,40,Male,Clothing,74.61367774827343
14513,62,Female,Grocery,109.16457286081108
14514,49,Female,Clothing,-27.59939334274408
14515,30,Male,Electronics,176.10576845087576
14516,50,Male,Clothing,65.40284020539116
14517,51,Male,Electronics,101.68371768877535
14518,50,Female,Clothing,122.40979720052383
14519,73,Male,Grocery,20.448099222192624
14520,22,Female,Clothing,221.6171549578297
14521,73,Male,Electronics,106.68441875996574
14522,20,Female,Electronics,82.97078508241562
14523,78,Female,Clothing,44.44953880164656
14524,77,Male,Grocery,110.23636027139267
14525,24,Female,Clothing,21.203523366724923
14526,41,Male,Grocery,106.96068790841066
14527,39,Male,Electronics,169.83363803256555
14528,62,Male,Electronics,158.26168999308908
14529,78,Female,Clothing,72.22270718185203
14530,40,Female,Grocery,86.08299175022151
14531,47,Female,Electronics,127.06986678772309
14532,77,Male,Grocery,159.10122973089688
14533,35,Female,Clothing,176.64988103061904
14534,49,Female,Grocery,181.47589421466392
14535,73,Male,Grocery,53.35173021443788
14536,70,Male,Electronics,137.65683417670485
14537,24,Male,Grocery,30.82877361319572
14538,50,Male,Grocery,76.83826011237477
14539,22,Male,Electronics,41.28610349648564
14540,66,Male,Electronics,42.337448655652885
14541,45,Male,Clothing,112.09864166915396
14542,78,Female,Electronics,65.40603459405096
14543,25,Male,Grocery,114.33082622682049
14544,32,Male,Clothing,39.56325703457232
14545,69,Male,Electronics,124.20195795798128
14546,21,Male,Electronics,78.49133420481917
14547,51,Male,Electronics,85.41463974383939
14548,22,Female,Clothing,34.97847548858334
14549,50,Male,Clothing,150.94876661355096
14550,74,Female,Electronics,107.02437301228483
14551,22,Female,Clothing,126.98964635301968
14552,55,Male,Grocery,36.17047409263544
14553,51,Male,Grocery,133.78553190953193
14554,75,Male,Clothing,102.0574034700439
14555,43,Female,Electronics,75.19895446651881
14556,18,Male,Clothing,168.844422685835
14557,21,Female,Clothing,120.44167397899318
14558,56,Female,Electronics,122.62824925678964
14559,71,Male,Electronics,1.7574576478599937
14560,43,Male,Grocery,154.06192100661724
14561,50,Female,Grocery,122.37887106006404
14562,50,Female,Clothing,161.88552206988044
14563,25,Male,Grocery,70.36540197310818
14564,37,Male,Electronics,64.33135077756663
14565,33,Female,Electronics,180.74566077715912
14566,38,Female,Grocery,147.91997165477892
14567,62,Male,Clothing,28.570184236808515
14568,72,Female,Grocery,100.8105665926641
14569,73,Male,Electronics,151.13159336431104
14570,43,Male,Grocery,108.89497314448282
14571,40,Male,Grocery,72.50812773296686
14572,35,Female,Electronics,66.56173643148983
14573,79,Female,Clothing,103.21839199288209
14574,48,Female,Electronics,151.06222687734925
14575,69,Male,Grocery,50.23289953425214
14576,59,Male,Electronics,-6.7141170023995045
14577,29,Male,Clothing,79.72120679628
14578,18,Female,Clothing,122.50716501126774
14579,59,Male,Clothing,133.59291262203396
14580,26,Male,Clothing,49.311097962122474
14581,20,Male,Grocery,113.48568121643694
14582,77,Female,Grocery,68.06960156540872
14583,68,Female,Grocery,136.77645984271936
14584,43,Female,Grocery,93.40591692397663
14585,26,Female,Clothing,141.91876445185665
14586,59,Female,Clothing,103.36513973381332
14587,68,Female,Grocery,125.00233711598061
14588,33,Female,Grocery,77.86394179714685
14589,41,Male,Electronics,64.49876428489519
14590,67,Male,Clothing,85.77853371384576
14591,31,Male,Grocery,130.83094702491874
14592,78,Male,Grocery,226.20511048323016
14593,20,Female,Grocery,163.00718165795874
14594,51,Female,Grocery,175.99883185956836
14595,50,Male,Grocery,94.76812249365501
14596,67,Male,Clothing,73.16094286415
14597,41,Female,Electronics,-10.185309511158707
14598,26,Female,Electronics,70.09542556680287
14599,30,Female,Electronics,31.025669850285766
14600,19,Male,Clothing,138.43120115361677
14601,24,Female,Grocery,90.16318369924136
14602,65,Male,Electronics,34.00845606482984
14603,38,Female,Grocery,127.33186952122159
14604,36,Female,Electronics,115.84617625103961
14605,42,Male,Clothing,43.31548383954619
14606,64,Female,Electronics,175.66343298876566
14607,39,Male,Electronics,62.368598990723875
14608,28,Female,Grocery,129.828419224898
14609,50,Female,Grocery,93.75589197371798
14610,49,Male,Electronics,182.36613114761104
14611,38,Female,Clothing,146.06023821433993
14612,56,Female,Clothing,45.09157997213495
14613,37,Female,Grocery,190.9831394871306
14614,25,Female,Electronics,36.65948247769981
14615,59,Female,Electronics,47.03531913148168
14616,54,Female,Electronics,181.17256927823277
14617,26,Female,Clothing,98.6201918930148
14618,42,Female,Clothing,115.60800702029216
14619,42,Female,Electronics,121.15190556866682
14620,50,Male,Electronics,46.164005386354034
14621,19,Female,Clothing,194.0290666332358
14622,36,Female,Grocery,209.72440533769048
14623,63,Female,Electronics,6.579760532927352
14624,37,Male,Clothing,77.50635466517791
14625,59,Male,Grocery,133.9930680559927
14626,58,Male,Clothing,94.40927693877516
14627,59,Male,Electronics,72.83428502699073
14628,46,Male,Clothing,128.09305895843295
14629,23,Male,Electronics,132.98576808602172
14630,34,Female,Clothing,184.6010175870852
14631,77,Male,Clothing,13.290669210073148
14632,42,Female,Electronics,49.575713776878835
14633,55,Female,Electronics,62.301015445841614
14634,21,Female,Electronics,219.83884435776702
14635,47,Male,Clothing,175.49816184435832
14636,37,Female,Electronics,113.75412936433466
14637,20,Female,Clothing,95.79221158648016
14638,40,Male,Grocery,122.04243752705145
14639,68,Male,Clothing,158.731397253112
14640,35,Female,Electronics,87.33234495569053
14641,43,Male,Grocery,113.687971252998
14642,73,Male,Grocery,83.15771339112557
14643,53,Female,Grocery,30.231903832390856
14644,25,Female,Electronics,10.523036703068016
14645,34,Female,Grocery,65.45171295326399
14646,48,Female,Electronics,81.37443223841234
14647,54,Female,Grocery,121.8326490649482
14648,62,Female,Grocery,113.42749549968963
14649,74,Female,Grocery,30.447533873221815
14650,50,Female,Grocery,100.47151253881437
14651,44,Male,Grocery,72.70125848158291
14652,62,Male,Clothing,87.52865091002795
14653,21,Male,Grocery,104.01397186692073
14654,39,Male,Clothing,164.05146754171707
14655,43,Male,Electronics,76.99712104977797
14656,49,Female,Electronics,183.91288650081992
14657,41,Male,Grocery,34.9972868114738
14658,63,Male,Electronics,56.12548832399196
14659,52,Female,Grocery,95.18800573099287
14660,54,Male,Clothing,41.54408484061117
14661,49,Female,Electronics,34.019903971261726
14662,24,Male,Grocery,103.676776984378
14663,50,Male,Grocery,33.77147763714595
14664,48,Female,Electronics,52.0198372410565
14665,72,Male,Electronics,95.87842936095242
14666,78,Male,Electronics,185.14550529576894
14667,29,Male,Grocery,90.4022016963834
14668,28,Female,Grocery,106.52273317315502
14669,41,Female,Grocery,42.51524009491906
14670,25,Female,Clothing,47.58147095276885
14671,49,Female,Grocery,-14.608732808480895
14672,74,Female,Grocery,50.81750229062921
14673,55,Male,Grocery,138.24683821565256
14674,77,Male,Electronics,71.25054067185788
14675,39,Female,Grocery,107.54808475738423
14676,51,Female,Clothing,111.15985963199108
14677,36,Male,Clothing,136.80208647868545
14678,69,Female,Electronics,182.97668795644393
14679,37,Male,Clothing,130.3536313350114
14680,73,Female,Clothing,88.08450081675109
14681,31,Female,Grocery,139.83995538391923
14682,50,Male,Grocery,115.20402745832295
14683,27,Male,Grocery,-11.91555243973464
14684,33,Female,Grocery,40.03014475145192
14685,79,Female,Grocery,88.75309732758606
14686,21,Male,Clothing,70.74194428714837
14687,44,Male,Grocery,93.8506092390308
14688,45,Female,Clothing,-21.326600691024808
14689,78,Male,Electronics,142.06196979737933
14690,60,Female,Clothing,97.49708336331511
14691,33,Female,Grocery,160.8128181018934
14692,76,Female,Grocery,101.28749187426952
14693,69,Female,Grocery,110.05395922349247
14694,50,Female,Electronics,48.208847068509776
14695,65,Female,Electronics,39.742357169029304
14696,36,Female,Clothing,106.6356401988319
14697,38,Male,Clothing,100.11027873708815
14698,39,Male,Grocery,17.913893082557607
14699,26,Female,Grocery,147.00429863903722
14700,26,Male,Grocery,102.49729583573043
14701,26,Female,Clothing,74.69431145460084
14702,44,Female,Grocery,56.5193893878592
14703,34,Male,Clothing,137.82252225306786
14704,61,Male,Clothing,65.21170931226678
14705,74,Female,Grocery,111.80990602682117
14706,62,Male,Grocery,91.5858091655354
14707,25,Female,Clothing,73.48383532865608
14708,33,Male,Clothing,35.09840651339762
14709,35,Female,Clothing,165.06188751267183
14710,78,Female,Clothing,49.743191841838765
14711,76,Female,Electronics,56.919698835319316
14712,50,Male,Grocery,166.93762491996407
14713,18,Female,Clothing,94.90481580101573
14714,29,Female,Electronics,115.99624532588147
14715,23,Male,Electronics,175.70469950467543
14716,58,Male,Clothing,174.48593230719672
14717,72,Female,Electronics,72.55481860687765
14718,22,Male,Electronics,157.59821662876624
14719,76,Female,Electronics,19.82846006166716
14720,33,Female,Grocery,12.087854503741113
14721,35,Female,Clothing,102.22492221202161
14722,66,Male,Grocery,95.7796881446593
14723,35,Male,Electronics,132.37726561810396
14724,18,Male,Electronics,127.12861484382145
14725,36,Female,Electronics,134.5805465703799
14726,71,Female,Grocery,180.11605746158878
14727,78,Female,Clothing,198.14339047471913
14728,25,Male,Electronics,143.8793923501231
14729,20,Male,Grocery,98.91152614140259
14730,75,Female,Grocery,89.72329067937208
14731,42,Male,Grocery,99.27503307422027
14732,75,Male,Grocery,71.29697507298775
14733,22,Male,Clothing,146.18209183858244
14734,72,Male,Electronics,152.03550896680204
14735,57,Female,Electronics,68.28001672900982
14736,36,Female,Clothing,91.72888921249722
14737,35,Female,Electronics,11.556318210188152
14738,67,Male,Grocery,95.46779647364788
14739,70,Male,Electronics,101.92529909912568
14740,48,Male,Grocery,44.63606264028712
14741,50,Female,Clothing,73.60434810780293
14742,64,Male,Electronics,42.34190741136919
14743,35,Female,Electronics,21.2780239470045
14744,78,Female,Clothing,174.0880374047293
14745,74,Female,Grocery,21.401412932887254
14746,56,Male,Electronics,105.7043072303668
14747,33,Female,Grocery,148.7967920136611
14748,33,Female,Electronics,171.0855407903506
14749,64,Male,Clothing,46.93747483129817
14750,55,Female,Electronics,163.89798683612682
14751,58,Male,Grocery,108.06754483929254
14752,24,Female,Electronics,128.64981235950907
14753,31,Male,Clothing,187.9769722096161
14754,60,Female,Grocery,130.55011473672934
14755,70,Female,Clothing,53.575526356683504
14756,65,Female,Grocery,-2.7621465044411337
14757,42,Male,Grocery,131.99106206240043
14758,49,Male,Electronics,120.35684376046184
14759,55,Male,Clothing,60.267168087709
14760,39,Female,Clothing,109.17344589173089
14761,76,Male,Electronics,32.227898066008336
14762,33,Male,Grocery,117.98371664982189
14763,69,Male,Electronics,32.99814084686082
14764,46,Male,Clothing,160.48240919446246
14765,33,Female,Grocery,205.0400283569436
14766,29,Female,Clothing,114.4501414802974
14767,34,Female,Grocery,119.38041152383082
14768,54,Female,Grocery,129.38229232569648
14769,44,Female,Electronics,113.84485932483256
14770,42,Female,Clothing,45.17521709898396
14771,30,Male,Electronics,170.6481827232181
14772,25,Female,Electronics,122.50869728497393
14773,73,Male,Electronics,127.99824013529748
14774,22,Female,Clothing,150.43556924747057
14775,29,Male,Clothing,148.25255061369378
14776,58,Female,Grocery,161.72223185078846
14777,20,Female,Grocery,122.72015989344965
14778,52,Female,Grocery,57.03613000651884
14779,50,Female,Grocery,120.84167236506723
14780,74,Male,Electronics,98.74043513507004
14781,39,Male,Grocery,56.25705563109945
14782,67,Female,Clothing,172.57831841705385
14783,73,Female,Grocery,92.49326102771245
14784,61,Male,Clothing,111.41661313519195
14785,26,Female,Electronics,63.586574649313825
14786,58,Female,Electronics,97.28173350067198
14787,35,Male,Clothing,146.53074561629012
14788,67,Male,Electronics,202.2982905513042
14789,46,Male,Clothing,26.990620451877888
14790,56,Male,Clothing,101.11082024201193
14791,44,Female,Clothing,-56.522678112174304
14792,53,Female,Electronics,78.53949446247003
14793,62,Female,Grocery,105.86258113017264
14794,34,Female,Electronics,108.15418767330833
14795,73,Male,Electronics,181.8944558293007
14796,51,Female,Electronics,88.63634040382249
14797,63,Female,Electronics,178.09265859750235
14798,20,Male,Electronics,112.34670460978421
14799,22,Female,Grocery,74.4786086830619
14800,31,Male,Grocery,109.53245265902314
14801,20,Male,Clothing,106.44919963030219
14802,40,Male,Grocery,109.93567316699458
14803,56,Male,Electronics,65.12467525433334
14804,47,Male,Clothing,64.51785653936318
14805,67,Female,Electronics,156.7761152699529
14806,62,Female,Clothing,152.74424679009397
14807,78,Female,Electronics,58.56462961783871
14808,40,Male,Clothing,93.2631198480943
14809,44,Male,Clothing,119.16286169690903
14810,71,Female,Grocery,140.7317901513386
14811,27,Male,Clothing,109.41036318734538
14812,42,Male,Grocery,157.7003564405246
14813,30,Male,Grocery,96.10314281966421
14814,33,Female,Grocery,177.3371944844463
14815,58,Male,Clothing,227.59353863749988
14816,51,Male,Grocery,103.63046014589379
14817,72,Male,Grocery,118.76508652503064
14818,54,Female,Clothing,52.983338386827384
14819,78,Male,Clothing,91.43270454627088
14820,39,Female,Electronics,108.94991295367369
14821,34,Male,Electronics,134.92489611812667
14822,40,Male,Clothing,89.76639258996069
14823,71,Female,Grocery,137.3240180170581
14824,53,Female,Clothing,81.2384561924919
14825,66,Female,Clothing,150.44496899007106
14826,26,Male,Electronics,120.74259497605175
14827,69,Female,Electronics,118.48906117137349
14828,19,Female,Clothing,76.98668792740258
14829,49,Female,Grocery,95.80882310319397
14830,73,Male,Clothing,81.30305154893958
14831,67,Female,Clothing,143.44266959751457
14832,70,Male,Electronics,32.2316481838036
14833,76,Male,Grocery,64.67806202958462
14834,39,Male,Electronics,160.34235554154768
14835,60,Female,Grocery,109.37914797294972
14836,30,Female,Clothing,161.14123503845414
14837,25,Female,Clothing,141.49854743649945
14838,76,Female,Grocery,146.62994303818292
14839,18,Male,Grocery,121.04603795728676
14840,34,Female,Clothing,67.12125613383284
14841,29,Female,Grocery,103.77263394753525
14842,21,Male,Clothing,37.59360546017453
14843,70,Female,Grocery,91.72731567648529
14844,30,Male,Electronics,72.74495049540394
14845,48,Male,Grocery,6.9423947205342955
14846,78,Female,Electronics,121.31801431540197
14847,58,Male,Electronics,116.39537027866385
14848,76,Male,Electronics,163.10812948120784
14849,79,Male,Electronics,38.821365708614245
14850,24,Female,Electronics,154.04646054703795
14851,40,Female,Electronics,-15.965684478775799
14852,41,Female,Electronics,92.63786016883772
14853,22,Male,Grocery,198.81465119987126
14854,22,Female,Grocery,98.56453032991466
14855,34,Female,Electronics,63.259436053829724
14856,47,Male,Electronics,95.83117334649123
14857,26,Female,Electronics,142.42464145319644
14858,23,Female,Grocery,85.8987938519006
14859,42,Male,Grocery,119.61477842033611
14860,36,Female,Clothing,119.04218568604298
14861,33,Male,Clothing,127.44963908313784
14862,38,Female,Clothing,151.81843508391523
14863,19,Female,Grocery,198.98185803241313
14864,27,Female,Grocery,104.37288895789058
14865,33,Male,Grocery,116.13938697225375
14866,54,Female,Grocery,40.6452310409674
14867,32,Female,Electronics,147.2419952388294
14868,30,Male,Clothing,168.0389915666359
14869,30,Female,Clothing,134.41848521715605
14870,49,Male,Clothing,30.691020624719783
14871,62,Female,Electronics,79.77495191624558
14872,64,Female,Electronics,102.5599879842364
14873,63,Female,Clothing,57.161394245420325
14874,25,Female,Electronics,207.24493822515413
14875,60,Female,Grocery,120.47881601009688
14876,35,Female,Electronics,146.57946210158838
14877,73,Male,Clothing,147.36917449224225
14878,53,Female,Clothing,105.59803594842869
14879,43,Male,Electronics,39.9609758634746
14880,27,Female,Grocery,139.43837257121882
14881,48,Male,Grocery,200.56897479802245
14882,50,Male,Clothing,81.09070181918632
14883,46,Male,Clothing,71.66892878474391
14884,22,Female,Electronics,141.9373739851271
14885,30,Female,Grocery,146.1963507590814
14886,18,Male,Electronics,157.24072837311388
14887,40,Male,Clothing,92.93537719219911
14888,57,Male,Electronics,92.81821314486564
14889,20,Male,Clothing,-31.409202931365968
14890,20,Male,Clothing,102.51275931025305
14891,24,Male,Electronics,71.80124200337065
14892,53,Female,Electronics,-10.33604931039352
14893,52,Female,Clothing,194.6952576994188
14894,32,Male,Grocery,112.07814674365657
14895,57,Female,Grocery,10.832335925123104
14896,20,Male,Clothing,118.83249241523752
14897,46,Male,Electronics,193.0319490057442
14898,47,Female,Clothing,160.18224648359026
14899,56,Male,Grocery,148.33302946345657
14900,35,Female,Clothing,38.408293964824125
14901,28,Male,Clothing,72.78590006021955
14902,60,Male,Clothing,56.57486456741996
14903,66,Female,Grocery,100.90410046179964
14904,77,Female,Grocery,138.77005406914049
14905,55,Female,Electronics,121.86880286790458
14906,57,Male,Electronics,54.621015151052276
14907,18,Female,Grocery,90.80009460612627
14908,46,Male,Grocery,152.172992494354
14909,27,Male,Clothing,125.53401068424691
14910,45,Female,Electronics,119.97895763095639
14911,74,Male,Electronics,56.107668949390714
14912,48,Female,Clothing,108.00357205719975
14913,36,Female,Electronics,43.255814829930905
14914,20,Male,Grocery,58.711495946995456
14915,53,Male,Grocery,26.044642065329143
14916,60,Female,Grocery,186.42548542935072
14917,32,Female,Grocery,188.4424052945078
14918,50,Male,Clothing,49.79363022321076
14919,58,Female,Electronics,61.216067192169774
14920,60,Male,Clothing,84.11714620232904
14921,68,Male,Clothing,160.92477391688675
14922,62,Female,Grocery,130.3871371618891
14923,43,Male,Clothing,169.07009095288856
14924,33,Female,Clothing,184.35484397340218
14925,53,Female,Clothing,124.17933313121054
14926,50,Male,Grocery,114.91512881358872
14927,37,Male,Clothing,168.09829215275204
14928,30,Male,Grocery,154.0279751716958
14929,50,Female,Grocery,153.73555913631665
14930,22,Female,Electronics,123.7578385573405
14931,54,Female,Clothing,152.0842996420721
14932,31,Female,Grocery,84.98872852120131
14933,44,Female,Electronics,71.62918150455329
14934,40,Female,Electronics,83.05067434612856
14935,31,Male,Electronics,213.59829551594976
14936,57,Male,Grocery,47.81891692090606
14937,21,Male,Grocery,147.12735360623378
14938,56,Female,Clothing,199.02130286075672
14939,69,Male,Grocery,119.8557640984825
14940,36,Female,Clothing,84.0874351120931
14941,64,Male,Grocery,127.79391930587042
14942,71,Male,Electronics,75.33345265772189
14943,21,Male,Grocery,54.51437638512082
14944,47,Male,Clothing,167.29588432297982
14945,36,Female,Clothing,164.09260563020717
14946,48,Female,Electronics,84.07258831877587
14947,48,Male,Electronics,75.60336990775731
14948,26,Male,Electronics,110.8144946384538
14949,70,Female,Clothing,95.21713856948428
14950,30,Female,Grocery,59.10166665139036
14951,31,Male,Grocery,23.807530398609842
14952,72,Male,Clothing,27.08290399971669
14953,77,Male,Clothing,39.96068105637056
14954,63,Male,Clothing,48.00521424677857
14955,71,Male,Clothing,110.61556316349956
14956,27,Male,Grocery,59.813649862227905
14957,65,Female,Electronics,61.12450525259636
14958,48,Female,Grocery,37.320381399009015
14959,54,Female,Clothing,38.24301256564362
14960,40,Female,Electronics,36.89624883112978
14961,44,Male,Grocery,96.01307758620526
14962,23,Female,Clothing,152.10415522683806
14963,43,Female,Clothing,175.11268596179445
14964,19,Female,Clothing,102.63824141371514
14965,62,Male,Grocery,153.06873753483077
14966,78,Male,Grocery,60.864793742990535
14967,30,Male,Grocery,128.41723905816534
14968,68,Female,Clothing,56.42210085732563
14969,67,Female,Grocery,121.74099821546952
14970,77,Male,Electronics,59.01098623234443
14971,36,Male,Electronics,63.04298081016347
14972,18,Female,Clothing,97.35130336091741
14973,57,Male,Electronics,180.94191216930417
14974,49,Male,Clothing,142.69350155551993
